"","logFC","logCPM","F","PValue","FDR"
"LIPG",1.00589623136499,4.55001860393982,17.1814778613487,0.00101717799152856,0.479457018086902
"CLCA1",-3.07482292014564,-0.199204773187233,16.2805963920408,0.00104372708155939,0.488066663853008
"PTGS2",0.920597093128943,5.24844884749516,16.8986387315581,0.00108693628528391,0.504269967944315
"CENPF",-1.95314356010186,4.71350284841508,16.8316241990806,0.00110430000766516,0.504851638401379
"HAS2",0.96316319880877,8.75795438141683,16.8274880908249,0.00110532690688693,0.504851638401379
"HDAC9",0.77675197938108,7.90909545281551,16.7665023772171,0.00112139018010765,0.508248533938022
"LOC124901681",1.13031084759408,4.40866204666268,16.5266661443038,0.00118725706506478,0.528693970157101
"NCAPG",-2.48741122464972,1.32330964819078,16.4927392390826,0.00119309445866261,0.528693970157101
"TTC6",0.936027742322346,4.94865064863721,16.5049302215214,0.00119341985795815,0.528693970157101
"MMP9",2.1870132016655,3.64381605634788,16.3136960563756,0.00124965431033405,0.547702913153854
"LOC124901279",1.00511322562073,4.74859992626134,16.2955249916962,0.00125492011669671,0.547702913153854
"LOC124904356",1.48655312097173,2.45246210898486,16.2598980438767,0.0012664254087806,0.548660184451123
"MAP3K8",0.872059803449144,4.76235013371858,16.1895919187802,0.00128740544169457,0.553678311128789
"VGLL3",0.962383662094681,6.85314161170651,16.0805917721385,0.00132182584679964,0.564362165894453
"LOC124901731",1.8683779691033,1.11442018608891,15.9592927647801,0.00136662566729889,0.579291973505401
"IL23A",1.82029258207065,1.6349471606571,15.8998159208996,0.00138612072683763,0.582317628244881
"NHLH2",-1.23946374714514,2.52820423231046,15.7879479674899,0.00142029663662219,0.582317628244881
"NCKAP5",-0.866647139853775,4.62797821391361,15.7793483042672,0.00142269950060147,0.582317628244881
"LOC124904265",1.54457288633806,2.79357848691504,15.7749617847164,0.00142465724194182,0.582317628244881
"XDH",0.789171718742423,5.71660560352728,15.7701237280516,0.00142589356786845,0.582317628244881
"ZC3H12A",0.933628859145016,4.75463251932619,15.7497681473966,0.00143306273074521,0.582317628244881
"CDCA3",-2.21681863991322,1.11898963544805,15.6590873095447,0.00146115028519758,0.589664210985217
"FUNDC2P1",-2.97878037423609,-0.261594294281129,14.8793870368508,0.00150390377344704,0.602789185928568
"ANLN",-1.76879162160187,2.84518748882308,15.4959462631059,0.00152639910043563,0.607671858092348
"LOC100132154",1.08471345749472,7.63519953628069,15.4490210273343,0.00154354715635326,0.610374486257277
"LOC107985216",-5.43855746037232,-0.787962867497183,15.9134017741739,0.00158571073979444,0.622867178591255
"MMP7",1.29957319802426,6.60939477251706,15.2594486926183,0.00161824476693149,0.628425246870485
"S100A8",1.5965881424174,4.82322835193057,15.2522668476542,0.00162119208289738,0.628425246870485
"GPRC5A",0.894157620283473,8.4914337289695,15.1778389189888,0.00165166732210351,0.63248962099027
"CD82",0.933478676388144,6.84976530865716,15.1315534842575,0.00167097936236857,0.63248962099027
"F2RL2",-3.72634976885902,-0.389505700605369,14.6841681938669,0.00167720402701878,0.63248962099027
"MKI67",-1.94543960028164,4.04964052061872,15.1140214601689,0.00167852281586183,0.63248962099027
"AP3B2",-1.44046160468545,2.82236399433448,15.0910603568736,0.00168862229231149,0.63248962099027
"PSME2P6",5.42935460743585,-0.729487577379068,15.5919822775207,0.0017024974103354,0.63248962099027
"HEPHL1",1.16035787600989,4.84132577110746,15.0296918918468,0.00171443447681922,0.63248962099027
"ALDH1A3",0.664318831242839,9.13803091449564,15.022405231481,0.00171755497892809,0.63248962099027
"NLRP3",5.52890863929794,-0.674140476204718,15.5247279409281,0.00173373659864861,0.634482983803578
"GPNMB",-0.87801066153628,5.15673978985814,14.9389853483047,0.00175418500587388,0.636679113352357
"CCDC71L",1.09621932075224,6.33624504338206,14.9212922809452,0.00176204488031186,0.636679113352357
"OCLN",1.07304819744542,3.95171597175827,14.8989203785638,0.00177215503377099,0.636679113352357
"LOC101928002",1.10419733512264,2.74405046437584,14.8188763090693,0.00180886972266566,0.645930933693702
"NDUFB8P3",1.1736416425383,3.2507350716347,14.7615019432453,0.00183529311162078,0.64892647791233
"RIPK2",0.746888672429991,7.06075534408918,14.7524939840604,0.0018392858420122,0.64892647791233
"HS3ST1",0.988209643848707,4.8035376957432,14.6885321264791,0.00186959951426089,0.655695258215782
"AKR1B10",-0.796275934558644,7.15737987943674,14.6304793694836,0.00189755112632597,0.661560428184179
"TOP2A",-1.56159057911375,4.0531708554656,14.5603321251741,0.00193213965128406,0.669656872080333
"GDA",1.14531073003782,3.44433147425784,14.5278956894993,0.00194836452299076,0.671331214588396
"CXCL16",0.91103421471923,5.32218187782037,14.500975545382,0.00196175238729755,0.672014248020765
"LOC100419913",-5.27988394626502,-0.878821842526156,14.9484188274743,0.00199047579336567,0.677912333786737
"LOC105374906",3.83218791654711,-0.160469493925389,13.78097788188,0.00205603771591846,0.687203064235928
"MAP3K15",1.32896500746896,2.04553526499343,14.3187075871976,0.00205811483528629,0.687203064235928
"MXRA5",-1.18937848366791,3.947619663782,14.2811242165539,0.00207659493674351,0.687203064235928
"S100A6",0.627620683828911,10.6126801180646,14.2798730888169,0.00207715577689264,0.687203064235928
"LOC107985317",1.91620811858201,1.15040622022587,14.2786334978736,0.00208475144627403,0.687203064235928
"TICRR",-2.94512005574388,0.107941154880639,13.795012080163,0.00208773503900596,0.687203064235928
